file_name,char_name,x_norm_mean,x_norm_median,x_norm_std,x_norm_var,x_norm_min,x_norm_max,x_norm_range,x_norm_rms,x_norm_skewness,x_norm_kurtosis,x_norm_peak_to_peak,x_norm_energy,x_norm_zero_crossing_rate,y_norm_mean,y_norm_median,y_norm_std,y_norm_var,y_norm_min,y_norm_max,y_norm_range,y_norm_rms,y_norm_skewness,y_norm_kurtosis,y_norm_peak_to_peak,y_norm_energy,y_norm_zero_crossing_rate,z_norm_mean,z_norm_median,z_norm_std,z_norm_var,z_norm_min,z_norm_max,z_norm_range,z_norm_rms,z_norm_skewness,z_norm_kurtosis,z_norm_peak_to_peak,z_norm_energy,z_norm_zero_crossing_rate,sma,x_norm_dominant_freq,x_norm_spectral_energy,x_norm_spectral_entropy,x_norm_spectral_centroid,x_norm_band_power_0_10Hz,x_norm_fft_coef_0,x_norm_fft_coef_1,x_norm_fft_coef_2,x_norm_fft_coef_3,x_norm_fft_coef_4,y_norm_dominant_freq,y_norm_spectral_energy,y_norm_spectral_entropy,y_norm_spectral_centroid,y_norm_band_power_0_10Hz,y_norm_fft_coef_0,y_norm_fft_coef_1,y_norm_fft_coef_2,y_norm_fft_coef_3,y_norm_fft_coef_4,z_norm_dominant_freq,z_norm_spectral_energy,z_norm_spectral_entropy,z_norm_spectral_centroid,z_norm_band_power_0_10Hz,z_norm_fft_coef_0,z_norm_fft_coef_1,z_norm_fft_coef_2,z_norm_fft_coef_3,z_norm_fft_coef_4,magnitude_mean,magnitude_var,magnitude_rms,magnitude_max,magnitude_min,magnitude_range,correlation_xy,correlation_xz,correlation_yz,covariance_xy,covariance_xz,covariance_yz,angle_xy_xz,angle_xy_yz,angle_xz_yz,avg_window_slope,total_peaks,total_troughs,peaks_per_window,troughs_per_window,activity_counts,svm,tilt_x,tilt_y,jerk_x_mean,jerk_y_mean,jerk_z_mean,jerk_magnitude,auc_x,auc_y,auc_z,entropy_x,entropy_y,entropy_z,autocorr_x,autocorr_y,autocorr_z
গ_95d236ec_Right Hand_20250423_123317_preprocessed.csv,গ_95d236ec_Right Hand_20250423_123317_preprocessed,5.212601454452821e-17,-0.431316861537575,1.0,1.0,-1.6427272467856828,3.972143803097396,5.614871049883079,1.0,1.9646833421971812,3.5137891753319765,5.614871049883079,1.0,0.0036680421824850985,-1.3031503636132053e-17,0.1078863669786412,1.0,1.0,-3.476569031478865,3.056965847384929,6.533534878863794,1.0,0.07497412878952628,2.4723868485501628,6.533534878863794,1.0,0.005960568546538285,4.430711236284898e-16,0.0957659843309542,1.0,1.0,-3.4424075287975437,3.2235113375801063,6.66591886637765,1.0,-0.23480665142636617,3.5015585853651343,6.66591886637765,1.0,0.009170105456212746,1.9291181154037516,0.04585052728106374,1090.4999956557945,5.726333533678914,1.6430035811871273,10859.285128967851,8.693046282814976e-14,920.2410375260096,627.7574144604197,350.20231991172363,18.810529100164466,0.7336084364970198,1090.4999855434276,5.975448508763963,2.1294068475639363,10858.131833169076,1.9761969838327786e-14,199.0413918346983,166.81973293377763,104.14787434694648,64.59154043724688,0.5502063273727649,1090.4999988375591,5.9092723144531885,1.8127747922466957,10858.634316564609,1.0013101459094287e-12,165.32477568454334,46.08636940140019,99.01669959248453,84.04231876744252,1.289784897217922,1.336454918908554,1.7320508075688776,5.141554551281504,0.17847733447374933,4.963077216807755,0.13808436082333972,0.4574139738617812,0.12420494474002153,0.1381477022732587,0.45762379678557114,0.12426191948531512,83.49138188775025,89.59145944707997,6.917158665169784,0.001690459134351943,126,128,6.0,6.095238095238095,2584,1.289784897217922,6.709836807756933,-1.6846843178962914,0.0175715817683811,0.025511673348085916,0.02377776546273502,0.04457150543004002,1594.052950815801,1388.584820313125,1224.049570785731,1.418938533204672,1.4189385332046724,1.4189385332046742,0.9995156364043015,0.9988139428673454,0.9989990168964661
গ_978dd94d_Right Hand_20250426_013445_preprocessed.csv,গ_978dd94d_Right Hand_20250426_013445_preprocessed,-1.1781019453017205e-16,-0.3679374678661546,0.9999999999999999,0.9999999999999999,-1.0580541036193567,2.844950897522601,3.903005001141958,1.0,1.3063733756473312,0.6756251059675633,3.903005001141958,1.0,0.008290155440414507,4.049725436974664e-17,-0.0413094619430107,1.0,1.0,-3.5569123885063743,2.890825335289369,6.447737723795743,1.0,-0.15306186596874094,2.656961584113617,6.447737723795743,1.0,0.016580310880829015,-2.945254863254301e-17,0.042120604974289,0.9999999999999999,0.9999999999999998,-2.521037220373434,2.799884295119723,5.320921515493157,0.9999999999999999,0.4599487553007509,1.4011865898545457,5.320921515493157,0.9999999999999998,0.010362694300518135,2.0314822252683844,0.10362694300518134,482.499885596993,4.924175643957196,2.6727415196809168,4798.918666891494,3.0031532816110484e-14,477.71981084502823,16.428361612153598,196.26806309946215,202.05132676553558,0.7253886010362693,482.4999890547837,4.506895346306029,1.9590671043833627,4799.255345204398,5.9396931817445875e-15,19.27814313411465,41.054486019564436,98.40448769175994,207.23021574081028,0.41450777202072536,482.4999880884669,4.445094607498,1.7619867926419124,4799.546295046356,2.220446049250313e-14,33.51550825021034,45.47460288166897,191.98997218659252,349.55021688084247,1.4354402221596638,0.939511368606214,1.7320508075688772,4.079011000969525,0.2569076272451254,3.8221033737244,0.22687355465861056,0.5869888211258939,0.015661776788964982,0.22710890066966716,0.587597730691377,0.01567802344538507,23.443799189008,74.75757023845044,81.79863057254154,0.005849344958781767,31,32,3.4444444444444446,3.5555555555555554,1407,1.4354402221596638,75.96375653207353,-53.9726266148964,0.02449425550107426,0.030621579902474348,0.026670065941176564,0.05341741193438547,752.668506597751,588.7904163109129,618.2688787772715,1.4189385332046727,1.4189385332046724,1.4189385332046727,0.9993061356172592,0.9986662307609265,0.9991045026168968
গ_978dd94d_Right Hand_20250426_013452_preprocessed.csv,গ_978dd94d_Right Hand_20250426_013452_preprocessed,-8.95642103899286e-17,-0.4360684194981128,0.9999999999999999,0.9999999999999998,-1.9117684459093047,3.1455674347332185,5.0573358806425235,0.9999999999999999,1.1882943547043896,0.6550403057319296,5.0573358806425235,0.9999999999999999,0.012605042016806723,1.4927368398321432e-17,-0.1034594149760031,1.0,1.0,-2.9397224728367317,3.203808501709429,6.143530974546161,1.0,0.4615937161533098,2.1694951177131463,6.143530974546161,1.0,0.01050420168067227,-1.4554184188363397e-16,0.07665210478459905,0.9999999999999999,0.9999999999999998,-2.807592686112544,2.9169670147219064,5.724559700834451,0.9999999999999999,0.23727096868941264,2.044520802784967,5.724559700834451,0.9999999999999999,0.009453781512605041,2.0441727772682956,0.10504201680672269,475.99999863936836,5.3177478266995335,2.6643143477459144,4718.189324949478,7.938094626069869e-14,375.54488839135155,143.79655967607724,78.70639909783849,195.34320013209282,0.8403361344537815,475.9999995464294,4.560784604591751,1.878913009449921,4719.4695342286695,1.0436096431476471e-14,74.56942806152907,15.476274685190331,108.01642067567921,148.0193046015013,0.42016806722689076,475.9999995429529,4.467489109182652,1.9524031679583829,4719.79637264171,1.4838130724115217e-13,38.694879103444954,28.317027493279443,199.02529491933618,400.98948391372363,1.4158024775357265,0.9955033446036965,1.7320508075688772,4.249665246276534,0.06847351852903355,4.1811917277475,0.03990868657702144,0.4869277630404566,-0.055552687796645885,0.039950651547133974,0.4874397796156831,-0.05561110282061712,58.87100952003039,89.03890748554244,32.09008299442718,-0.0015264641671575323,38,40,4.222222222222222,4.444444444444445,1301,1.4158024775357265,31.607502246248906,-5.856013585428958,0.038840784725564195,0.03143250921192265,0.02296750147998846,0.06279609637005582,749.8464875232825,596.9239376927977,598.3644789713181,1.4189385332046718,1.4189385332046731,1.4189385332046722,0.9980749906883499,0.9985621804615437,0.9992995639730896
গ_9aec8fea_Right Hand_20250426_005946_preprocessed.csv,গ_9aec8fea_Right Hand_20250426_005946_preprocessed,1.1345991788584433e-16,-0.18716395380707657,1.0,1.0000000000000002,-1.3422788057735475,3.1232681191970646,4.465546924970612,1.0,1.183046953757855,0.6702583941451765,4.465546924970612,1.0000000000000002,0.010978043912175649,-2.1273734603595815e-17,0.04577807583823065,0.9999999999999999,0.9999999999999998,-3.337788728821941,2.7344068574558804,6.072195586277822,0.9999999999999999,-0.09690560157383213,2.102454356801365,6.072195586277822,0.9999999999999998,0.010978043912175649,2.765585498467456e-16,0.012677987841782801,0.9999999999999999,0.9999999999999999,-2.476675771319621,3.357829017872947,5.834504789192568,0.9999999999999999,0.7305515457937696,2.5901506707971444,5.834504789192568,0.9999999999999999,0.018962075848303395,2.013165892600813,0.0998003992015968,500.99993632544664,5.261702558530198,3.175400143893413,4968.541440685567,7.616129948928574e-14,522.3714005357867,40.36867216768001,282.0619396139439,194.77776631220922,0.499001996007984,500.9999928707253,4.634686041442462,2.079488910585951,4969.521997409482,1.9317880628477724e-14,38.80328077243946,25.46302296609394,112.65419803478218,269.5587940982124,0.3992015968063872,500.99999086498644,4.437314463122716,1.7413844105095855,4969.753558552139,2.7622348852673895e-13,19.335067028961898,51.890029611941216,218.40412855870625,366.09168522444673,1.4317479471436856,0.9500978158498415,1.7320508075688772,4.417156766462143,0.03237279207708509,4.384783974385058,0.037113234416306484,0.5371948445097092,-0.18328235573287535,0.037150310574564534,0.5377315026960326,-0.18346545498935174,68.09582529344443,89.1901381318714,22.714036574684183,0.00033912804022267275,57,54,5.7,5.4,1477,1.4317479471436856,22.306205054907636,-4.398705354995532,0.02289804721818517,0.028270819369686024,0.025574995106509426,0.05003209378912204,780.8796940733312,643.3225592869317,592.444212929275,1.4189385332046724,1.418938533204672,1.4189385332046722,0.9993838804554146,0.9989729007849908,0.9991910781885617
গ_9aec8fea_Right Hand_20250426_005953_preprocessed.csv,গ_9aec8fea_Right Hand_20250426_005953_preprocessed,-5.824120784918854e-17,-0.3142805050599665,0.9999999999999999,0.9999999999999998,-1.542600107277718,3.13780295397137,4.680403061249088,0.9999999999999999,1.248239443768456,1.1059135384338203,4.680403061249088,0.9999999999999999,0.009221311475409836,7.644158530205996e-17,-0.12457774929829715,0.9999999999999999,0.9999999999999999,-2.761043951264456,2.5650272579797964,5.326071209244253,0.9999999999999999,0.09041002967937312,0.5561852700532022,5.326071209244253,0.9999999999999999,0.007172131147540984,1.601633215852685e-16,0.0042264838297991995,1.0,1.0,-2.522503130764428,3.113952259865582,5.63645539063001,1.0,0.4601008145782349,2.018795248979629,5.63645539063001,1.0,0.020491803278688523,2.11362820429572,0.10245901639344263,487.9998489456555,5.481969770021353,3.550028625907897,4857.4511085892245,4.068967385251199e-14,469.137942735876,114.71643071019749,301.24650741260416,213.95845592616575,0.4098360655737705,487.99940805021447,6.159775832956685,5.464378740445015,4849.49291866109,7.72715225139109e-14,142.88939493573548,226.92755823617185,173.4618483091293,319.6129603896112,0.4098360655737705,487.99986641797,5.356943784367031,3.917792009027661,4857.331319915863,1.3922196728799463e-13,30.37756493649383,94.7859570354156,293.9667592707591,407.3930806960652,1.465513817801167,0.8522692498338462,1.7320508075688772,4.507245462311209,0.5653679946341921,3.941877467677017,0.009702651964469407,0.5848036463529989,-0.3162713808132618,0.009712603402381684,0.5854034449646428,-0.31659576171666,78.04689323999602,69.96366618381434,31.989440576189654,-0.0033963968119136148,44,46,4.888888888888889,5.111111111111111,1503,1.465513817801167,-19.98310652189998,25.513870427534243,0.023862470645376655,0.027468525100416082,0.02224985491858049,0.04831934014517915,763.4205561170697,697.5055110963615,599.9753683171839,1.418938533204673,1.4189385332046731,1.4189385332046724,0.9993815859906235,0.9989728725689817,0.9993954647454497
গ_b16dc8e1_Right Hand_20250423_121447_preprocessed.csv,গ_b16dc8e1_Right Hand_20250423_121447_preprocessed,-4.461806817959813e-17,-0.3839165310562248,1.0,1.0,-2.487577648838064,4.347773723288563,6.8353513721266275,1.0,1.5938710786855261,2.967507597875887,6.8353513721266275,1.0,0.00837257980115123,7.436344696599688e-17,-0.2006203334066682,1.0,1.0,-2.240753400260104,3.587870180274617,5.828623580534721,0.9999999999999999,1.5868428445590779,3.150502405591075,5.828623580534721,0.9999999999999999,0.006279434850863423,-2.909469862544628e-16,0.0439868687393366,1.0,1.0,-3.473473617987829,4.3626876535476375,7.836161271535467,1.0,1.006261294437405,5.7098850618261565,7.836161271535467,1.0,0.015175300889586603,1.8770745953415304,0.052328623757195186,955.499995827128,6.070812843622199,2.1943374617455915,9507.741554122147,3.774758283725532e-14,598.0828392215507,591.5112419416986,179.95652173807133,16.588947000636143,0.7849293563579278,955.4999964879621,5.788484346282068,1.9431879539724732,9508.704196588806,1.270095140171179e-13,388.8151317552696,274.87471665164804,126.61702723966968,151.2119236364538,0.36630036630036633,955.4999878801642,6.096190101556676,2.3815039791232557,9507.379955317117,5.346834086594754e-13,15.675644271471546,37.29034931704753,128.15827421484883,34.06142377319334,1.2629754779360602,1.4048929421321839,1.7320508075688772,5.348595078640666,0.12057700670092522,5.228018071939741,0.20233883855952944,0.469554374554822,-0.006551996855275323,0.20244477512422032,0.4698002145415001,-0.006555427220121019,85.52704125558988,77.74039761117501,16.732561133235105,-0.0017533996865466892,143,136,7.526315789473684,7.157894736842105,1903,1.2629754779360602,8.718649285311873,-14.337344642428882,0.027906272018326808,0.02654053805955113,0.027751941644847723,0.05321367247840384,1372.537900402804,1204.9899128584857,1008.6216923699574,1.4189385332046736,1.4189385332046733,1.4189385332046731,0.9986940673349511,0.9989116371007482,0.9985628700394458
গ_b16dc8e1_Right Hand_20250423_121501_preprocessed.csv,গ_b16dc8e1_Right Hand_20250423_121501_preprocessed,1.142007410563697e-16,0.0421304858176934,0.9999999999999999,0.9999999999999999,-2.8701600295372263,6.58579551363281,9.455955543170036,0.9999999999999999,2.578553237382504,16.285081863821354,9.455955543170036,0.9999999999999999,0.01858362631843295,9.992564842432348e-17,-0.1054345628269902,1.0,1.0000000000000002,-4.110958862984737,7.3408648263141565,11.451823689298894,1.0,4.612548638813713,29.26544750054392,11.451823689298894,1.0000000000000002,0.010045203415369162,8.565055579227727e-17,0.1853336802911904,0.9999999999999998,0.9999999999999997,-6.079466685826997,2.8649647671455365,8.944431452972534,0.9999999999999998,-3.2890078386939825,13.677423019543703,8.944431452972534,0.9999999999999997,0.00803616273229533,1.3522224919661283,0.40180813661476644,995.4999915287351,6.013749040252631,1.9184527244652787,9908.470841832483,2.2370993946196904e-13,186.295457379942,355.386307415377,369.99254526610287,352.57623847600286,0.5524861878453039,995.4999534145973,6.406402363907141,2.3245558571881837,9907.029621729165,2.1649348980190553e-13,182.6694500468387,167.9137037615591,146.83459161533364,165.99877507842027,0.050226017076845805,995.4999908160044,6.453890608079978,2.320362836972509,9906.075181370188,2.1793677973391823e-13,418.93312926545383,367.4266369643908,365.04271821439306,363.1677016229376,0.8952448712069767,2.1985366205775945,1.732050807568877,10.269811198974773,0.027980127818499154,10.241831071156275,0.7204582917943007,0.15081333801150953,0.307308783592273,0.7208203311369108,0.1508891236085002,0.30746321011669114,52.98232552928639,60.001722035802565,67.01595243491106,0.004092165913816178,170,168,8.947368421052632,8.842105263157896,1111,0.8952448712069767,53.13010235415598,49.39870535499554,0.021086415218025435,0.01874307905083681,0.025261169617066936,0.042122045591584514,932.6513733419247,769.4524520772906,989.7692214841346,1.4189385332046731,1.418938533204673,1.4189385332046727,0.9989956299955389,0.9982768170286943,0.9980001810851199
গ_e8020442_Right Hand_20250426_005427_preprocessed.csv,গ_e8020442_Right Hand_20250426_005427_preprocessed,3.23341404213925e-17,-0.1170677230251363,1.0,1.0,-2.849323258080241,2.543281145189603,5.392604403269844,1.0,0.3198939443693179,-0.022519677158076234,5.392604403269844,1.0,0.010238907849829351,-1.616707021069625e-17,-0.0690905639115964,1.0,1.0,-2.3755907099165565,2.8488373343211477,5.224428044237705,1.0,0.4619939886420321,0.5644940908978779,5.224428044237705,1.0,0.013651877133105802,2.4250605316044375e-17,0.0837249955368307,1.0,1.0,-3.374663270179901,2.709761326298713,6.084424596478614,1.0,-0.45838326741971464,3.02255484689333,6.084424596478614,1.0,0.013651877133105802,2.134833503869509,0.11376564277588168,439.499432648909,5.978176768147013,5.182562032974512,4383.651428802586,3.4139358007223564e-14,447.05757539666286,45.39004645748655,147.70810112375094,57.63999787333695,0.68259385665529,439.499886948041,5.154648229673057,2.9615146483181776,4388.366411130869,1.5931700403370996e-14,93.8290100480279,46.73910513124688,43.297226582747896,171.11508003878615,0.5688282138794084,439.49999853762284,4.584687322833657,1.9218730000864832,4389.294113173412,1.9984014443252818e-15,75.70914088565407,37.72848672936045,136.17141817723862,263.68336876703324,1.4548687896318753,0.8833568049550843,1.7320508075688772,3.9771347465553033,0.050344624708574565,3.9267901218467287,0.09690408015144505,0.30938358081016115,-0.16828879809962632,0.09701444926323484,0.30973595390903363,-0.16848047099040034,44.312384623990724,75.6366973259296,60.05091805007969,0.007213484339412229,39,40,4.875,5.0,1359,1.4548687896318753,53.13010235415598,-33.690067525979785,0.033736344948503014,0.03697021268798645,0.028195342250503762,0.06619817974327316,727.7787295504846,607.4478221266638,540.0246841001631,1.4189385332046724,1.4189385332046736,1.4189385332046727,0.9985480087037351,0.998399116198051,0.9987635304536963
গ_e8020442_Right Hand_20250426_005435_preprocessed.csv,গ_e8020442_Right Hand_20250426_005435_preprocessed,0.0,-0.3677792122208339,1.0,1.0,-1.2691841540166402,2.922881415697504,4.192065569714144,1.0,1.0619715348008731,0.1808003585318927,4.192065569714144,1.0,0.010515247108307046,2.241459734258991e-17,-0.027451242848447,0.9999999999999999,0.9999999999999999,-3.640459204219745,2.863291140842036,6.503750345061781,0.9999999999999999,-0.15682457227748905,2.444445295759051,6.503750345061781,0.9999999999999999,0.015772870662460567,-2.54032103216019e-16,0.0646558007770781,0.9999999999999999,0.9999999999999999,-3.2935796163944664,2.532684327352228,5.826263943746694,1.0,-0.5858551641514215,2.6833425825101713,5.826263943746694,1.0,0.014721345951629864,2.0425692120194205,0.10515247108307045,475.49989683441964,5.112152601101842,2.8912678695546763,4708.98747664599,3.885780586188048e-14,522.7029178743383,114.7108652879136,116.68745475489196,118.79070683580717,0.8412197686645636,475.4996989364345,5.456975011439071,3.8611846303138506,4706.983319765749,2.1871393585115584e-14,57.25230855147659,69.19391601349734,56.72322604846253,178.93223887786894,0.5257623554153522,475.49961728448443,5.524640908890078,4.198882385857111,4706.517965444623,2.1344037648418634e-13,101.06940304145148,41.624512015050804,160.2029036129439,275.1915172186072,1.4284762637483437,0.9594555639075715,1.7320508075688772,3.9883180259171143,0.053015865407939004,3.9353021605091754,0.2120453622154434,0.36694724679489177,-0.15278518910125702,0.21226856785988069,0.3673335070546758,-0.15294601561610044,90.0,84.95754893082909,5.042451069170884,-0.003397414293600099,47,48,5.222222222222222,5.333333333333333,1434,1.4284762637483437,-0.0,-5.042451069170912,0.02374656119780844,0.030531024190542773,0.024125068147126026,0.052371777166072137,779.0148480467412,585.8577051596723,576.062003159064,1.418938533204673,1.4189385332046722,1.418938533204672,0.999258794712484,0.9985240074988382,0.9990751845628509
গ_f10a33d9_Right Hand_20250423_123038_preprocessed.csv,গ_f10a33d9_Right Hand_20250423_123038_preprocessed,4.4565596911648777e-17,0.5199628503480226,1.0000000000000002,1.0000000000000004,-2.2168284966160345,2.8974812757834463,5.114309772399481,1.0000000000000002,-0.646445882761291,-0.5103442637768381,5.114309772399481,1.0000000000000004,0.0027440219521756176,-4.4565596911648777e-17,-0.263789055384237,0.9999999999999999,0.9999999999999998,-2.930296724442569,5.415091977031066,8.345388701473635,0.9999999999999999,2.4926747333658823,10.274426847552279,8.345388701473635,0.9999999999999998,0.005096040768326146,-2.5416316988674693e-16,-0.0020352620982246,1.0,1.0000000000000002,-3.8119337607303,3.870597213736668,7.682530974466967,1.0,0.5198362390801182,5.62096065631369,7.682530974466967,1.0000000000000002,0.03920031360250882,1.868616116325268,0.03920031360250882,1275.499454458204,7.325021904155008,4.951762103765187,12695.68573579727,1.603162047558726e-13,1127.2450230560721,560.4024193467357,683.240879353072,483.2322866827618,0.03920031360250882,1275.4999739279037,6.355907568214217,2.2176874057970832,12707.583601418,3.863576125695545e-14,561.5361852400815,293.6113124547684,174.23314621583748,131.17306553256626,0.7840062720501764,1275.49999976978,6.174002254404111,1.9108384900090174,12707.983908909773,5.913047829153584e-13,38.397850304889154,64.78477021894166,44.18507593169109,123.39948602824819,1.3508689361820994,1.175153117258244,1.7320508075688772,6.034304537925717,0.20724478782445338,5.827059750101264,-0.24238967356873128,0.4083575954981734,0.041204021778802835,-0.24248472834267978,0.40851773573170214,0.04122018021871609,82.98537287000549,82.98537287000549,14.029254259988955,-0.0023193733466272733,199,202,7.96,8.08,3162,1.3508689361820994,-9.945283178569746,9.945283178569746,0.017432048398471123,0.020586617791309,0.024457965918843767,0.041792952642492,2169.9681365624983,1412.5812152781043,1182.7498358268078,1.4189385332046724,1.4189385332046724,1.4189385332046731,0.9995787481868174,0.9989463076739274,0.9988126903028077
গ_f10a33d9_Right Hand_20250423_123050_preprocessed.csv,গ_f10a33d9_Right Hand_20250423_123050_preprocessed,3.41812500666314e-17,-0.5024846809499685,1.0,1.0000000000000002,-1.0312406727619787,3.255775149785662,4.287015822547641,1.0,1.7066844022058707,1.9789854425819415,4.287015822547641,1.0000000000000002,0.006013229104028864,1.70906250333157e-17,-0.1284504810112124,1.0,1.0000000000000002,-2.956096671618787,3.5269114004250617,6.483008072043848,1.0,1.0120893087226728,2.592517027766978,6.483008072043848,1.0,0.009621166566446182,1.6236093781649915e-16,0.064837727700621,0.9999999999999999,0.9999999999999998,-2.95360856560333,3.2572582539176325,6.210866819520962,0.9999999999999999,0.30327816163167276,2.2476444909911537,6.210866819520962,0.9999999999999998,0.01803968731208659,1.9650947568626511,0.06013229104028864,831.4999804759134,5.777078055907851,2.031606184369213,8278.835479212185,1.2889689315898067e-13,801.1018834046434,387.5993494619805,54.03505848320074,158.58219212203053,0.7817197835237523,831.4999533899976,5.743021557561368,2.0961154570520746,8278.406156355566,1.0658141036401503e-14,215.29699365996538,152.52310587734956,54.064553920785116,98.73786779074753,0.3607937462417318,831.4999909090016,5.889627084925075,2.252114430945664,8278.198400088742,2.320366121466577e-13,72.72576657065845,49.34183749771222,72.67189226649464,83.06255665739586,1.373577297772403,1.113285407044263,1.7320508075688772,4.541357600254295,0.298381594246203,4.242976006008091,0.06765816405961463,0.5743545946905299,-0.011380343816995046,0.06769887294292366,0.5747001750724134,-0.011387191195946306,79.38192794260377,87.31663365995885,13.301438397437416,0.0026669853623126193,113,114,7.0625,7.125,2269,1.373577297772403,11.888658039627973,6.009005957494525,0.02133462918133926,0.028059942679285594,0.028899456823995407,0.05107947814552229,1254.8133872388973,1012.1043180592725,1000.1651266922,1.418938533204672,1.4189385332046727,1.4189385332046736,0.9992707742056376,0.9986916259970061,0.9987873185445164
গ_f2a15d79_Right Hand_20250426_011359_preprocessed.csv,গ_f2a15d79_Right Hand_20250426_011359_preprocessed,-5.583832893988999e-17,-0.2690552470286519,1.0,1.0,-1.2671524328578048,2.3564596121545223,3.623612045012327,1.0,0.892128539976434,-0.35400163640386095,3.623612045012327,1.0000000000000002,0.007858546168958742,1.3959582234972498e-17,-0.02319728769986035,1.0,1.0000000000000002,-2.720930978551245,2.8831485721683823,5.604079550719627,1.0,0.524331972924284,1.1641521880543628,5.604079550719627,1.0000000000000002,0.014734774066797643,3.6294913810928497e-16,0.0120234541185732,1.0,1.0,-2.412379377400325,3.1441727251408653,5.55655210254119,1.0,0.5529561452660886,1.9617385449671003,5.55655210254119,1.0000000000000002,0.0137524557956778,2.1148536270971587,0.09823182711198429,508.999917915876,5.173322770927527,3.3940652855635487,5078.164048873577,7.105427357601002e-14,536.1417262635885,68.12895415796179,167.6636007202206,120.2365583327956,0.68762278978389,508.9999968202637,4.5684145121891495,1.7423229491016086,5079.294743613854,1.2434497875801753e-14,22.541965016979685,102.27674729100572,169.01161510253658,253.95951937039956,0.49115913555992147,508.9999992723163,4.241749215187236,1.520308067618027,5079.569250796576,4.263256414560601e-13,31.53179460678112,56.08906667455353,180.9834573931332,308.0705855703194,1.472741138603534,0.8310335386647656,1.7320508075688774,3.970142182464739,0.11713143792913261,3.8530107445356063,0.30174475107145654,0.5376215533696241,0.038032799916283805,0.3020414519083017,0.538150188132033,0.038070196966348994,81.51693169043816,89.4659153123876,9.017152997174241,0.004374755289504856,41,41,4.1,4.1,1534,1.472741138603534,-8.74616226255521,2.2025981617658053,0.021544123190716132,0.028599461592827672,0.026527634700627505,0.04937601788049505,834.5227488560531,672.5574150439832,645.3050097857655,1.4189385332046733,1.4189385332046731,1.4189385332046727,0.999482780313563,0.9989264431821795,0.9992215733153982
গ_f2a15d79_Right Hand_20250426_011406_preprocessed.csv,গ_f2a15d79_Right Hand_20250426_011406_preprocessed,6.105630382471323e-17,-0.514099089577105,1.0,1.0,-1.0524216287217572,2.133093517639628,3.1855151463613853,1.0,0.8072277214857992,-0.7599445902037085,3.1855151463613853,1.0,0.008592910848549946,-6.105630382471323e-17,-0.0306533316967467,0.9999999999999999,0.9999999999999999,-2.9964244422760897,2.810769817892064,5.807194260168154,0.9999999999999999,0.07915899483116753,1.2124309239807598,5.807194260168154,0.9999999999999999,0.017185821697099892,2.900174431673878e-16,0.0182534492183027,0.9999999999999999,0.9999999999999999,-2.5902936533290584,2.842254131079591,5.43254778440865,1.0,0.41401801921122106,1.5412570593281947,5.43254778440865,1.0,0.018259935553168637,2.1819382622649273,0.10741138560687433,465.4999932462721,4.677836035538577,1.9993364085721075,4609.741031708731,4.9960036108132044e-15,494.0430656918743,10.486423618443665,217.319357838229,143.18094032744614,0.4296455424274973,465.49985303450103,5.016469907606423,3.058833122503784,4608.601544393997,4.1744385725905886e-14,98.10761339537454,110.34128444097905,107.64757688202013,304.2534313546935,0.4296455424274973,465.4998056787337,5.123179235959342,3.5784575825537646,4608.270261351806,2.8277380437202737e-13,18.62813199068208,40.82285049476413,268.6185259029814,385.16379244632157,1.5126648866609447,0.7118449406630317,1.7320508075688772,3.6512549628142748,0.628460243413736,3.022794719400539,0.3009217393139232,0.39520795566536115,-0.247431114993168,0.3012453110766262,0.3956329104563991,-0.24769716995552624,81.6238391270461,81.6238391270461,16.752321745907782,0.0016150437076762221,41,39,4.555555555555555,4.333333333333333,1567,1.5126648866609447,11.888658039627977,-11.888658039627977,0.02501088957785164,0.029638020632095124,0.02532443100865759,0.053220890515613656,810.736719183476,629.1679998529651,590.0622752218633,1.4189385332046727,1.418938533204673,1.4189385332046722,0.999282838338124,0.9988937179736789,0.9992466543189829
